date,open_price,high,low,close,volume
2023-01-06,8975.0,9050.0,8875.0,8900.0,23537500.0
2023-01-09,8950.0,9050.0,8875.0,9000.0,19358200.0
2023-01-10,9000.0,9000.0,8650.0,8725.0,28447000.0
2023-01-11,8725.0,8725.0,8425.0,8500.0,52765600.0
2023-01-12,8675.0,8750.0,8500.0,8600.0,35714300.0
2023-01-13,8675.0,8675.0,8575.0,8675.0,15747900.0
2023-01-16,8700.0,8800.0,8675.0,8775.0,12455800.0
2023-01-17,8775.0,8975.0,8750.0,8925.0,29422000.0
2023-01-18,8950.0,9025.0,8800.0,8875.0,21051400.0
2023-01-19,8900.0,8975.0,8825.0,8950.0,14215900.0
2023-01-20,9000.0,9100.0,8900.0,9025.0,15499500.0
2023-01-24,9075.0,9150.0,8975.0,9050.0,12914900.0
2023-01-25,9200.0,9250.0,9050.0,9075.0,34082900.0
2023-01-26,9125.0,9525.0,9075.0,9475.0,38647300.0
2023-01-27,9600.0,9600.0,9475.0,9550.0,39765700.0
2023-01-30,9550.0,9550.0,9250.0,9300.0,38731300.0
2023-01-31,9200.0,9300.0,9075.0,9150.0,58419000.0
2023-02-01,9200.0,9250.0,9075.0,9125.0,29442600.0
2023-02-02,9175.0,9200.0,9050.0,9100.0,19288500.0
2023-02-03,9200.0,9325.0,9150.0,9300.0,21387800.0
2023-02-06,9300.0,9350.0,9150.0,9350.0,19254400.0
2023-02-07,9350.0,9400.0,9250.0,9375.0,19443600.0
2023-02-08,9375.0,9500.0,9375.0,9475.0,17030100.0
2023-02-09,9450.0,9550.0,9425.0,9550.0,23819100.0
2023-02-10,9525.0,9525.0,9425.0,9525.0,12489700.0
2023-02-13,9575.0,9575.0,9450.0,9500.0,13130600.0
2023-02-14,9500.0,9550.0,9400.0,9450.0,18722000.0
2023-02-15,9450.0,9475.0,9275.0,9425.0,22132800.0
2023-02-16,9450.0,9450.0,9300.0,9350.0,19193500.0
2023-02-17,9350.0,9375.0,9250.0,9275.0,11540100.0
2023-02-20,9275.0,9325.0,9125.0,9150.0,33028900.0
2023-02-21,9150.0,9200.0,9050.0,9050.0,36294100.0
2023-02-22,9000.0,9050.0,8800.0,8850.0,51844600.0
2023-02-23,8850.0,9000.0,8800.0,8950.0,26368800.0
2023-02-24,9000.0,9125.0,8900.0,8900.0,30729400.0
2023-02-27,8900.0,9000.0,8850.0,8950.0,21498400.0
2023-02-28,9000.0,9000.0,8775.0,8775.0,54156700.0
2023-03-01,8775.0,8975.0,8775.0,8950.0,24102100.0
2023-03-02,8950.0,8950.0,8875.0,8875.0,24789100.0
2023-03-03,8875.0,8900.0,8750.0,8750.0,27494700.0
2023-03-06,8800.0,8875.0,8750.0,8800.0,21238500.0
2023-03-07,8800.0,8925.0,8800.0,8900.0,20314500.0
2023-03-08,8850.0,8875.0,8800.0,8875.0,13127500.0
2023-03-09,9000.0,9225.0,9000.0,9150.0,56086300.0
2023-03-10,9100.0,9125.0,9000.0,9025.0,36344800.0
2023-03-13,9025.0,9050.0,8875.0,9000.0,43692600.0
2023-03-14,8900.0,8900.0,8750.0,8775.0,63413900.0
2023-03-15,8900.0,8925.0,8775.0,8800.0,45384700.0
2023-03-16,8875.0,9100.0,8825.0,8950.0,52122400.0
2023-03-17,9000.0,9150.0,8975.0,9025.0,59214000.0
2023-03-20,9025.0,9125.0,8975.0,9000.0,16098900.0
2023-03-21,9050.0,9250.0,8975.0,9225.0,22471900.0
2023-03-24,9275.0,9725.0,9250.0,9625.0,86911000.0
2023-03-27,9675.0,9750.0,9500.0,9500.0,55198800.0
2023-03-28,9200.0,9200.0,9000.0,9025.0,36436700.0
2023-03-29,9050.0,9250.0,9025.0,9200.0,28914400.0
2023-03-30,9300.0,9400.0,9250.0,9350.0,33761200.0
2023-03-31,9350.0,9375.0,9225.0,9350.0,27033500.0
2023-04-03,9350.0,9400.0,9275.0,9350.0,13295700.0
2023-04-04,9350.0,9375.0,9200.0,9350.0,17899900.0
2023-04-05,9350.0,9450.0,9275.0,9325.0,25463800.0
2023-04-06,9325.0,9375.0,9325.0,9375.0,23229500.0
2023-04-10,9350.0,9375.0,9250.0,9325.0,16497700.0
2023-04-11,9300.0,9400.0,9300.0,9375.0,15796400.0
2023-04-12,9400.0,9400.0,9350.0,9350.0,21297100.0
2023-04-13,9450.0,9450.0,9350.0,9375.0,24724300.0
2023-04-14,9425.0,9500.0,9375.0,9400.0,29321300.0
2023-04-17,9425.0,9450.0,9375.0,9450.0,14269200.0
2023-04-18,9450.0,9575.0,9400.0,9475.0,29211300.0
2023-04-26,9550.0,9575.0,9425.0,9575.0,46614000.0
2023-04-27,9550.0,9600.0,9475.0,9500.0,15352900.0
2023-04-28,9575.0,9575.0,9425.0,9425.0,23066400.0
2023-05-02,9450.0,9550.0,9425.0,9550.0,19480300.0
2023-05-03,9550.0,9550.0,9400.0,9475.0,11944900.0
2023-05-04,9400.0,9425.0,9275.0,9300.0,20054300.0
2023-05-05,9300.0,9325.0,9150.0,9250.0,24618100.0
2023-05-08,9275.0,9300.0,9150.0,9150.0,16799700.0
2023-05-09,9125.0,9175.0,9050.0,9125.0,18368500.0
2023-05-10,9225.0,9275.0,9175.0,9200.0,17753300.0
2023-05-11,9150.0,9150.0,9050.0,9150.0,19346700.0
2023-05-12,9125.0,9150.0,8975.0,9000.0,23665800.0
2023-05-15,9000.0,9025.0,8850.0,8900.0,35479800.0
2023-05-16,8950.0,8975.0,8700.0,8750.0,54157800.0
2023-05-17,8725.0,8825.0,8650.0,8750.0,51076200.0
2023-05-19,8800.0,8900.0,8750.0,8825.0,43527900.0
2023-05-22,8825.0,8875.0,8775.0,8850.0,44241300.0
2023-05-23,8825.0,9000.0,8825.0,8950.0,48450100.0
2023-05-24,8900.0,8950.0,8800.0,8825.0,61855600.0
2023-05-25,8825.0,9025.0,8800.0,9000.0,35319400.0
